accx,accy,accz
1.189,0.1867,-0.1412
1.2606,0.1815,-0.1634
1.3146,0.1749,-0.215
1.35,0.1595,-0.2714
1.3539,0.1488,-0.331
1.3669,0.14,-0.3816
1.3757,0.1378,-0.4158
1.3916,0.1405,-0.4268
1.3972,0.1454,-0.3977
1.3818,0.1454,-0.3337
1.3415,0.1366,-0.2453
1.2829,0.1214,-0.1163
1.2272,0.1124,-0.0164
1.1722,0.1082,0.0691
1.1189,0.0992,0.1346
1.0693,0.0919,0.1786
1.01,0.0909,0.1952
0.9677,0.0941,0.1896
0.9352,0.0953,0.1693
0.9083,0.0958,0.1375
0.889,0.0948,0.0909
0.8795,0.0958,0.0513
0.8668,0.0936,0.0093
0.8631,0.0862,-0.0298
0.8658,0.0735,-0.0711
0.8736,0.0577,-0.0953
0.89,0.0396,-0.1038
0.9088,0.0261,-0.1051
0.9298,0.0112,-0.0884
0.9645,0.0012,-0.0665
0.9899,-0.0037,-0.0415
1.0126,-0.0076,-0.0203
1.0312,-0.0117,0.0007
1.042,-0.0134,0.0235
1.0407,-0.0171,0.0384
1.0222,-0.0215,0.053
0.9933,-0.0247,0.0652
0.9423,-0.0325,0.0765
0.9047,-0.0418,0.0875
0.8512,-0.0432,0.0911
0.8028,-0.0467,0.0948
0.7593,-0.0552,0.1048
0.72,-0.0601,0.117
0.7024,-0.0623,0.1339
0.6916,-0.064,0.1544
0.6909,-0.0645,0.1749
0.6985,-0.065,0.1896
0.7095,-0.0738,0.192
0.7124,-0.0826,0.1862
0.7124,-0.0967,0.1725
0.7136,-0.119,0.148
0.7146,-0.1349,0.1214
0.719,-0.1476,0.0899
0.7271,-0.159,0.0552
0.738,-0.1681,0.0217
0.7515,-0.1791,-0.01
0.7644,-0.1869,-0.023
0.7808,-0.1906,-0.0217
0.8013,-0.1915,-0.0142
0.8326,-0.1845,0.0112
0.8697,-0.1754,0.0398
0.9061,-0.1627,0.0728
0.9416,-0.151,0.1031
0.9833,-0.1358,0.1368
1.0078,-0.1246,0.1556
1.0192,-0.1158,0.1617
1.0229,-0.1129,0.1598
1.0224,-0.1085,0.1542
1.0205,-0.1058,0.1397
1.0249,-0.1065,0.1319
1.0229,-0.108,0.1229
1.02,-0.108,0.1153
1.0139,-0.1136,0.1143
1.0078,-0.1163,0.1173
1.0004,-0.12,0.1229
0.9955,-0.1261,0.1295
0.9897,-0.1312,0.1351
0.9745,-0.1385,0.1427
0.9547,-0.141,0.1417
0.9433,-0.1422,0.139
0.9376,-0.1388,0.1346
0.9313,-0.1268,0.1234
0.9254,-0.1163,0.1202
0.9127,-0.0992,0.116
0.9132,-0.0804,0.1055
0.9032,-0.0542,0.0909
0.8917,-0.0362,0.0818
0.871,-0.0232,0.0733
0.8568,-0.0147,0.0594
0.8407,-0.0034,0.0506
0.8275,0.0081,0.0479
0.8209,0.0169,0.045
0.8192,0.0217,0.0513
0.8211,0.0252,0.0638
0.8282,0.0281,0.0801
