accx,accy,accz
0.89,-0.1525,-0.1651
0.8739,-0.1559,-0.2164
0.8675,-0.1638,-0.2682
0.8621,-0.1696,-0.317
0.8592,-0.177,-0.3581
0.8617,-0.1931,-0.3908
0.8646,-0.2082,-0.4118
0.8714,-0.2072,-0.427
0.8768,-0.2234,-0.4377
0.9037,-0.2185,-0.4392
0.9491,-0.177,-0.4176
1.0107,-0.1329,-0.3805
1.064,-0.0778,-0.3395
1.1118,-0.0162,-0.2955
1.1592,0.0542,-0.252
1.2183,0.1255,-0.2114
1.2711,0.2013,-0.1709
1.3268,0.276,-0.1318
1.3874,0.342,-0.1015
1.4348,0.405,-0.0854
1.4812,0.4641,-0.0854
1.5144,0.5291,-0.0903
1.5403,0.5887,-0.0961
1.5569,0.6405,-0.1231
1.533,0.6298,-0.1865
1.4665,0.5135,-0.2989
1.4646,0.5594,-0.2989
1.4519,0.622,-0.3102
1.4182,0.6635,-0.3459
1.3908,0.6992,-0.3786
1.3664,0.7285,-0.404
1.3449,0.7573,-0.426
1.3302,0.7797,-0.4431
1.299,0.8018,-0.467
1.2618,0.8247,-0.491
1.2164,0.8428,-0.5071
1.166,0.8491,-0.5188
1.1172,0.8482,-0.5256
1.0766,0.8389,-0.535
1.0253,0.8272,-0.529
0.9765,0.7944,-0.5198
0.9271,0.7568,-0.4978
0.8851,0.708,-0.4836
0.8607,0.6444,-0.4563
0.8323,0.5902,-0.4152
0.8035,0.5389,-0.3678
0.7757,0.4974,-0.3185
0.7512,0.4558,-0.2745
0.7355,0.4201,-0.2281
0.7155,0.3874,-0.1841
0.6916,0.3571,-0.1436
0.6701,0.3346,-0.1104
0.6506,0.318,-0.0839
0.631,0.2951,-0.0507
0.6134,0.279,-0.0239
0.6217,0.2702,0.0177
0.6667,0.2887,0.0758
0.6467,0.2707,0.0929
0.6305,0.2476,0.1081
0.6256,0.2169,0.1315
0.6256,0.1832,0.1525
0.6246,0.1538,0.1608
0.6271,0.1328,0.1633
0.6256,0.1157,0.1618
0.6158,0.1001,0.1608
