accx,accy,accz
0.8113,0.0767,0.4051
0.8269,0.084,0.3934
0.8474,0.0938,0.3802
0.8592,0.1021,0.3626
0.8734,0.1109,0.3377
0.8866,0.1172,0.3103
0.8983,0.125,0.2849
0.912,0.1265,0.2566
0.9212,0.1318,0.2293
0.933,0.1333,0.2004
0.9461,0.1406,0.1838
0.955,0.1426,0.1677
0.9544,0.1441,0.153
0.954,0.1514,0.1408
0.956,0.1524,0.1374
0.951,0.1572,0.134
0.9374,0.1617,0.1438
0.9281,0.1646,0.1511
0.9139,0.1724,0.1667
0.8968,0.1778,0.1838
0.891,0.1822,0.2072
0.8773,0.191,0.2293
0.8734,0.1973,0.261
0.8646,0.2013,0.2879
0.8656,0.2022,0.3094
0.8607,0.2096,0.3387
0.8474,0.213,0.3675
0.844,0.2125,0.3944
0.8396,0.2183,0.4252
0.8303,0.2188,0.455
0.8303,0.213,0.4809
0.826,0.2135,0.5063
0.822,0.2086,0.5283
0.8191,0.2008,0.543
0.8206,0.1978,0.5503
0.8142,0.19,0.5542
0.8147,0.1759,0.5474
0.8137,0.1617,0.5332
0.8118,0.1499,0.5151
0.8157,0.1402,0.495
0.8167,0.1328,0.4701
0.8196,0.1152,0.4423
0.826,0.1011,0.4066
0.8294,0.084,0.369
0.8421,0.0674,0.3324
0.8553,0.0488,0.2893
0.869,0.0219,0.2517
0.8875,-0.0064,0.2107
0.9222,-0.0172,0.1823
0.9609,-0.0465,0.1745
0.998,-0.0753,0.1501
1.0253,-0.0939,0.1257
1.04,-0.11,0.1007
1.0674,-0.1159,0.0841
1.0937,-0.1198,0.0768
1.1211,-0.1222,0.0675
1.1372,-0.1144,0.0577
1.1484,-0.1007,0.0621
1.1645,-0.0851,0.0714
1.1827,-0.0626,0.0783
1.1944,-0.0372,0.0875
1.2012,-0.0118,0.091
1.21,0.0092,0.0924
1.2203,0.0322,0.0944
1.2257,0.0532,0.09
1.2423,0.0664,0.091
1.2569,0.084,0.1012
1.2637,0.0903,0.1149
1.2691,0.1016,0.132
1.2716,0.1109,0.1555
1.2681,0.1128,0.1726
1.2613,0.1094,0.1867
1.2476,0.1152,0.2048
1.2203,0.1177,0.2166
1.189,0.1206,0.2176
1.1567,0.1255,0.2102
1.1177,0.1284,0.1857
1.0859,0.1323,0.1447
1.0688,0.1333,0.087
1.0546,0.1362,0.0226
1.0488,0.1343,-0.0312
1.0669,0.1333,-0.0717
1.0874,0.126,-0.1054
1.1074,0.1006,-0.1387
1.1323,0.0801,-0.1651
1.1543,0.063,-0.1885
1.1744,0.0419,-0.2095
1.2017,0.0175,-0.2418
1.2154,-0.0084,-0.2769
1.2134,-0.0362,-0.3141
